streamlit run dashboard/app.pytransaction_id,customer_id,merchant,amount,transaction_date,payment_mode,status
TXN000377,CUST00097,BigBasket,20767.12,2025-06-03,net_banking,cancelled
TXN000378,CUST00843,Flipkart,21747.38,2026-01-06,credit_card,pending
TXN000379,CUST00180,Reliance Digital,2642.12,2026-01-05,debit_card,pending
TXN000380,CUST00576,Ola,6832.66,2026-01-27,upi,failed
TXN000381,CUST00522,Amazon,16870.57,2025-12-22,credit_card,pending
TXN000382,CUST00108,Reliance Digital,22505.97,2025-10-15,credit_card,pending
TXN000383,CUST00960,Zomato,15652.87,2026-02-25,credit_card,pending
TXN000384,CUST00147,Paytm Mall,24482.99,2025-09-14,credit_card,pending
TXN000385,CUST00674,Swiggy,23220.45,2025-11-16,credit_card,pending
TXN000386,CUST00298,Reliance Digital,20548.31,2025-11-26,debit_card,pending
TXN000387,CUST00774,Paytm Mall,15849.69,2026-05-17,cash,failed
TXN000388,CUST00733,BigBasket,24933.38,2026-04-29,credit_card,pending
TXN000389,CUST00818,Swiggy,7436.21,2025-06-28,net_banking,pending
TXN000390,CUST00042,Uber,10261.87,2026-04-09,upi,pending
TXN000391,CUST01022,Flipkart,17544.18,2025-07-14,credit_card,pending
TXN000392,CUST00790,Zomato,15117.25,2025-11-22,credit_card,pending
TXN000393,CUST01048,Uber,23792.78,2026-05-03,net_banking,pending
TXN000394,CUST00881,Myntra,4018.11,2026-04-07,debit_card,failed
TXN000395,CUST00104,Zomato,18166.98,2026-05-25,upi,cancelled
TXN000396,CUST00200,Uber,1010.84,2025-11-09,credit_card,pending
TXN000397,CUST00449,Flipkart,2867.75,2026-01-13,upi,pending
TXN000398,CUST00351,Paytm Mall,955.03,2025-08-25,credit_card,pending
TXN000399,CUST00900,Ola,23148.93,2025-06-28,debit_card,pending
TXN000400,CUST00023,Myntra,24597.55,2026-04-24,net_banking,pending
TXN000401,CUST00536,Ola,5776.83,2025-07-10,debit_card,failed
TXN000402,CUST00278,Myntra,1701.42,2026-01-13,net_banking,completed
TXN000403,CUST00647,BigBasket,20261.72,2025-09-03,net_banking,completed
TXN000404,CUST00130,Amazon,11876.86,2026-05-14,credit_card,cancelled
TXN000405,CUST00610,Reliance Digital,20624.0,2026-04-05,net_banking,refund
TXN000406,CUST00139,Swiggy,6482.04,2025-12-11,cash,pending
TXN000407,CUST00436,Zomato,7292.07,2026-04-23,upi,refund
TXN000408,CUST00901,Flipkart,19670.87,2025-05-26,debit_card,completed
TXN000409,CUST00328,Reliance Digital,6860.96,2026-01-09,credit_card,failed
TXN000410,CUST00583,Paytm Mall,15617.25,2025-08-04,debit_card,pending
TXN000411,CUST00908,Zomato,19243.65,2025-08-07,upi,failed
TXN000412,CUST00484,Amazon,7574.67,2026-03-17,cash,pending
TXN000413,CUST00855,Myntra,18890.36,2025-11-05,credit_card,pending
TXN000414,CUST00925,Ola,3319.75,2026-03-12,upi,pending
TXN000415,CUST00800,BigBasket,11866.53,2025-06-13,net_banking,pending
TXN000416,CUST00461,Swiggy,6080.15,2025-11-25,net_banking,pending
TXN000417,CUST00895,Amazon,11804.19,2025-08-30,debit_card,pending
TXN000418,CUST00395,Flipkart,6720.94,2026-02-27,net_banking,pending
TXN000419,CUST00778,Paytm Mall,12606.65,2025-05-30,credit_card,completed
TXN000420,CUST01038,Paytm Mall,17860.86,2025-07-13,cash,pending
TXN000421,CUST00856,Amazon,2325.3,2026-05-02,cash,pending
TXN000422,CUST00918,Uber,7874.8,2026-05-24,cash,failed
TXN000423,CUST00138,Paytm Mall,21232.31,2025-06-01,net_banking,pending
TXN000424,CUST00260,Reliance Digital,22164.17,2026-06-02,cash,cancelled
TXN000425,CUST00131,Amazon,1058.41,2026-02-23,credit_card,failed
TXN000426,CUST00893,Uber,4000.21,2025-05-27,upi,pending
TXN000427,CUST00860,Uber,21823.67,2025-06-01,net_banking,completed
TXN000428,CUST00486,Swiggy,19255.97,2025-11-04,credit_card,refund
TXN000429,CUST00042,Paytm Mall,20030.97,2026-02-03,cash,failed
TXN000430,CUST00413,Swiggy,23099.51,2025-10-05,upi,pending
TXN000431,CUST00371,Reliance Digital,23848.53,2026-05-08,cash,pending
TXN000432,CUST00901,Amazon,11981.13,2025-11-07,upi,cancelled
TXN000433,CUST00405,Paytm Mall,11432.31,2025-07-19,credit_card,pending
TXN000434,CUST00090,Myntra,17829.11,2026-05-24,cash,failed
TXN000435,CUST00085,Zomato,12928.62,2025-07-24,net_banking,cancelled
TXN000436,CUST00324,Paytm Mall,8816.3,2025-11-12,cash,pending
TXN000437,CUST00634,Paytm Mall,9041.25,2026-01-24,cash,cancelled
TXN000438,CUST00582,Myntra,533.29,2026-01-06,upi,pending
TXN000439,CUST00683,Myntra,16234.06,2025-06-25,cash,failed
TXN000440,CUST00719,Ola,1063.75,2025-12-07,cash,pending
TXN000441,CUST00885,BigBasket,22097.27,2026-06-03,cash,pending
TXN000442,CUST00471,Zomato,16524.57,2025-07-24,net_banking,pending
TXN000443,CUST00119,BigBasket,14667.27,2025-12-18,upi,completed
TXN000444,CUST00772,BigBasket,11507.77,2025-11-30,upi,pending
TXN000445,CUST00484,Myntra,3870.32,2025-05-23,net_banking,pending
TXN000446,CUST00366,Zomato,15018.85,2025-07-19,debit_card,completed
TXN000447,CUST00616,Amazon,16621.57,2025-12-25,credit_card,pending
TXN000448,CUST00655,BigBasket,14198.66,2026-03-25,upi,pending
TXN000449,CUST00420,Flipkart,15003.52,2025-11-08,debit_card,pending
TXN000450,CUST00152,Myntra,20586.23,2025-07-18,net_banking,pending
TXN000451,CUST00774,Flipkart,18136.91,2025-10-07,credit_card,refund
TXN000452,CUST00695,Uber,19489.18,2026-02-26,net_banking,pending
TXN000453,CUST00837,BigBasket,17235.32,2025-12-14,debit_card,pending
TXN000454,CUST00316,Flipkart,13693.96,2026-04-01,net_banking,failed
TXN000455,CUST01013,Amazon,5933.25,2025-10-18,upi,pending
TXN000456,CUST00959,Ola,21296.03,2025-06-18,credit_card,refund
TXN000457,CUST00784,Zomato,14001.92,2026-01-04,debit_card,pending
TXN000458,CUST00681,Reliance Digital,19491.58,2026-01-31,debit_card,pending
TXN000459,CUST00593,Flipkart,5125.77,2025-07-23,net_banking,pending
TXN000460,CUST00005,Ola,8555.44,2025-12-09,credit_card,pending
TXN000461,CUST00147,Uber,15375.45,2025-07-30,cash,pending
TXN000462,CUST00298,Reliance Digital,3405.2,2025-10-16,cash,pending
TXN000463,CUST01004,Amazon,2375.37,2026-04-18,debit_card,cancelled
TXN000464,CUST00321,Amazon,11201.8,2025-10-23,debit_card,pending
TXN000465,CUST00958,Uber,23126.77,2025-07-16,net_banking,pending
TXN000466,CUST00912,Myntra,8559.81,2026-02-20,net_banking,cancelled
TXN000467,CUST00078,Reliance Digital,19318.33,2026-04-25,credit_card,failed
TXN000468,CUST00406,Zomato,20726.8,2025-10-18,credit_card,failed
TXN000469,CUST00628,Flipkart,21580.2,2025-07-25,debit_card,pending
TXN000470,CUST01038,Reliance Digital,12566.56,2025-08-19,debit_card,cancelled
TXN000471,CUST00990,Zomato,10648.17,2025-07-16,debit_card,pending
TXN000472,CUST00725,Myntra,14697.05,2025-08-18,upi,pending
TXN000473,CUST00596,Zomato,17907.15,2025-12-09,credit_card,pending
TXN000474,CUST00751,Myntra,8860.78,2025-07-06,debit_card,pending
TXN000475,CUST00322,Uber,14716.26,2025-10-30,credit_card,pending
TXN000476,CUST00841,Paytm Mall,20659.76,2026-01-02,cash,pending
TXN000477,CUST00846,BigBasket,20155.67,2026-04-13,debit_card,failed
TXN000478,CUST00754,BigBasket,7887.33,2025-08-08,credit_card,pending
TXN000479,CUST00192,BigBasket,15133.28,2025-06-09,upi,failed
TXN000480,CUST00291,Amazon,7646.26,2026-05-19,credit_card,pending
TXN000481,CUST00470,Paytm Mall,17609.62,2025-09-15,cash,pending
TXN000482,CUST00901,Reliance Digital,8999.1,2026-06-03,upi,pending
TXN000483,CUST00535,Myntra,8633.83,2025-09-12,net_banking,pending
TXN000484,CUST01015,BigBasket,19891.35,2025-07-11,upi,pending
TXN000485,CUST00713,Uber,1336.97,2025-09-06,upi,failed
TXN000486,CUST00473,Amazon,21231.29,2026-02-20,net_banking,pending
TXN000487,CUST00841,Zomato,893.59,2025-07-24,upi,pending
TXN000488,CUST00782,Ola,12966.15,2026-05-16,cash,pending
TXN000489,CUST00999,BigBasket,544.21,2025-06-16,credit_card,pending
TXN000490,CUST00277,Ola,13141.97,2025-11-08,debit_card,pending
TXN000491,CUST00506,Zomato,1382.53,2025-12-07,debit_card,pending
TXN000492,CUST00529,Zomato,21095.43,2025-06-22,credit_card,cancelled
TXN000493,CUST00238,Reliance Digital,3425.23,2025-11-27,debit_card,failed
TXN000494,CUST00251,Paytm Mall,6719.65,2025-07-05,credit_card,pending
TXN000495,CUST00237,Uber,1607.4,2025-09-26,upi,pending
TXN000496,CUST01042,BigBasket,4963.18,2025-07-25,debit_card,pending
TXN000497,CUST00934,Amazon,16012.89,2025-07-01,cash,pending
TXN000498,CUST00440,Reliance Digital,6548.78,2026-03-19,debit_card,pending
TXN000499,CUST00017,Amazon,8197.67,2025-12-18,upi,pending
TXN000500,CUST00964,Reliance Digital,15916.31,2025-11-16,cash,pending
TXN000501,CUST00229,Paytm Mall,3886.08,2026-04-25,upi,pending
TXN000502,CUST00575,BigBasket,8747.19,2026-06-26,debit_card,pending
TXN000503,CUST00374,Paytm Mall,17576.17,2026-01-07,cash,pending
TXN000504,CUST00255,Uber,3738.13,2025-09-23,upi,pending
TXN000505,CUST00853,Ola,16363.34,2026-06-12,debit_card,pending
TXN000506,CUST00127,Myntra,12853.38,2026-01-29,net_banking,failed
TXN000507,CUST01010,Swiggy,18416.12,2025-09-02,upi,pending
TXN000508,CUST00114,BigBasket,14898.64,2025-10-04,cash,failed
TXN000509,CUST00153,Reliance Digital,5393.56,2026-04-12,debit_card,cancelled
TXN000510,CUST00236,Swiggy,14554.22,2025-09-19,net_banking,pending
TXN000511,CUST00344,Ola,24275.43,2026-05-28,cash,pending
TXN000512,CUST00584,Paytm Mall,21413.66,2026-04-04,cash,pending
TXN000513,CUST00776,Myntra,21410.49,2026-05-27,upi,pending
TXN000514,CUST00543,Myntra,2337.08,2025-06-06,credit_card,pending
TXN000515,CUST00650,Ola,13691.78,2026-02-12,cash,failed
TXN000516,CUST00519,Zomato,11139.95,2025-07-16,credit_card,pending
TXN000517,CUST00353,Reliance Digital,6413.39,2026-04-05,upi,pending
TXN000518,CUST00473,Ola,19248.0,2026-06-22,cash,pending
TXN000519,CUST00757,Reliance Digital,12207.33,2025-09-14,upi,pending
TXN000520,CUST00579,Uber,16402.56,2025-10-18,upi,pending
TXN000521,CUST00454,Reliance Digital,10709.28,2026-01-21,upi,cancelled
TXN000522,CUST00447,Amazon,10605.55,2025-10-22,debit_card,pending
TXN000523,CUST00401,Amazon,4829.27,2026-01-18,debit_card,refund
TXN000524,CUST00883,Reliance Digital,8624.57,2025-06-18,net_banking,pending
TXN000525,CUST00755,Swiggy,1725.57,2025-10-04,net_banking,completed
TXN000526,CUST00979,Amazon,4205.28,2025-06-02,upi,pending
TXN000527,CUST00234,Paytm Mall,2814.45,2025-11-17,upi,pending
TXN000528,CUST00840,BigBasket,7066.01,2026-06-03,debit_card,refund
TXN000529,CUST00933,Flipkart,2944.15,2026-05-16,upi,pending
TXN000530,CUST00535,Myntra,18595.65,2026-03-21,net_banking,pending
TXN000531,CUST00937,Zomato,359.32,2025-12-03,credit_card,pending
TXN000532,CUST00519,Myntra,9125.66,2025-08-21,net_banking,failed
TXN000533,CUST00008,Flipkart,11985.57,2026-04-18,debit_card,completed
TXN000534,CUST00402,Uber,5485.64,2026-02-05,cash,pending
TXN000535,CUST00348,Swiggy,20000.01,2025-08-22,credit_card,pending
TXN000536,CUST00352,Myntra,15208.38,2026-02-26,cash,refund
TXN000537,CUST00547,Myntra,1296.94,2025-06-30,upi,pending
TXN000538,CUST00185,Reliance Digital,1109.26,2026-06-01,debit_card,failed
TXN000539,CUST00460,Swiggy,13432.05,2026-04-28,net_banking,pending
TXN000540,CUST00987,Ola,6881.87,2025-05-23,cash,pending
TXN000541,CUST00522,Zomato,4258.02,2025-12-24,cash,failed
TXN000542,CUST00499,Uber,22454.61,2025-09-06,cash,pending
TXN000543,CUST00123,Paytm Mall,12577.71,2025-11-09,net_banking,cancelled
TXN000544,CUST01000,Uber,18201.83,2025-11-24,net_banking,pending
TXN000545,CUST00762,BigBasket,2537.17,2026-04-14,upi,pending
TXN000546,CUST01015,Paytm Mall,12023.84,2025-08-07,net_banking,pending
TXN000547,CUST00667,Amazon,17555.17,2025-08-15,net_banking,pending
TXN000548,CUST00780,BigBasket,6643.97,2025-08-25,debit_card,pending
TXN000549,CUST00992,Swiggy,15278.24,2026-01-07,cash,pending
TXN000550,CUST00041,Swiggy,3816.06,2025-12-14,net_banking,pending
TXN000551,CUST00351,Amazon,8327.0,2025-10-04,debit_card,pending
TXN000552,CUST00308,Ola,15699.54,2026-01-26,cash,pending
TXN000553,CUST00262,Amazon,21668.83,2026-05-16,credit_card,pending
TXN000554,CUST00196,Ola,21900.06,2025-12-19,credit_card,failed
TXN000555,CUST00656,Uber,15638.47,2025-09-12,net_banking,refund
TXN000556,CUST00411,Swiggy,16056.46,2026-05-15,upi,pending
TXN000557,CUST00212,BigBasket,7173.26,2025-10-01,credit_card,pending
TXN000558,CUST00394,Amazon,1827.74,2026-01-07,debit_card,pending
TXN000559,CUST00211,Zomato,23071.7,2025-12-16,net_banking,pending
TXN000560,CUST00110,Flipkart,24960.86,2026-01-20,credit_card,pending
TXN000561,CUST00121,Ola,12624.96,2025-06-29,cash,pending
TXN000562,CUST00143,Reliance Digital,9058.23,2025-10-20,net_banking,pending
TXN000563,CUST00701,Amazon,24850.14,2026-06-23,credit_card,pending
TXN000564,CUST00414,Reliance Digital,15811.65,2025-07-26,cash,pending
TXN000565,CUST00821,Zomato,13514.51,2026-05-15,upi,pending
TXN000566,CUST00091,Amazon,22963.6,2026-05-05,cash,pending
TXN000567,CUST00965,BigBasket,17595.97,2026-04-18,net_banking,failed
TXN000568,CUST00633,Flipkart,6423.25,2026-06-17,debit_card,pending
TXN000569,CUST00017,BigBasket,20995.26,2026-03-19,credit_card,pending
TXN000570,CUST00145,BigBasket,2034.96,2026-05-15,upi,cancelled
TXN000571,CUST00638,Myntra,11967.64,2025-09-08,credit_card,refund
TXN000572,CUST00336,Reliance Digital,11256.19,2025-07-28,cash,pending
TXN000573,CUST00251,Swiggy,1436.22,2026-06-16,net_banking,refund
TXN000574,CUST00802,Zomato,18700.03,2026-01-03,credit_card,failed
TXN000575,CUST00016,Flipkart,9055.92,2026-04-20,net_banking,cancelled
TXN000576,CUST00293,Ola,7273.63,2026-05-29,cash,cancelled
TXN000577,CUST00589,Myntra,11489.71,2026-02-20,cash,pending
TXN000578,CUST00365,Ola,3881.3,2025-06-01,credit_card,refund
TXN000579,CUST00802,Myntra,13815.76,2025-11-28,net_banking,completed
TXN000580,CUST00565,Swiggy,10958.46,2025-08-24,net_banking,pending
TXN000581,CUST00936,Myntra,23461.13,2026-03-25,credit_card,pending
TXN000582,CUST00340,Swiggy,5343.94,2026-05-26,cash,pending
TXN000583,CUST00308,Swiggy,5137.81,2026-02-04,cash,pending
TXN000584,CUST00485,Reliance Digital,21500.26,2026-01-08,debit_card,completed
TXN000585,CUST00596,Zomato,16486.04,2025-11-23,net_banking,pending
TXN000586,CUST00582,Zomato,8652.86,2026-04-30,debit_card,pending
TXN000587,CUST00609,Swiggy,6280.29,2025-10-22,upi,pending
TXN000588,CUST00686,BigBasket,17181.96,2025-12-14,net_banking,pending
TXN000589,CUST00976,Myntra,17782.36,2025-09-18,net_banking,pending
TXN000590,CUST00417,Amazon,6998.26,2025-08-12,net_banking,pending
TXN000591,CUST00226,Reliance Digital,6932.41,2025-10-16,debit_card,pending
TXN000592,CUST00259,Swiggy,12083.34,2026-01-22,credit_card,pending
TXN000593,CUST01049,Paytm Mall,19080.74,2025-10-21,upi,pending
TXN000594,CUST00460,BigBasket,15200.82,2026-03-03,debit_card,completed
TXN000595,CUST00521,Myntra,15733.32,2025-11-24,debit_card,pending
TXN000596,CUST00279,Swiggy,6379.83,2026-02-14,cash,pending
TXN000597,CUST00706,Myntra,21679.74,2025-07-25,upi,pending
TXN000598,CUST00956,Swiggy,23253.72,2025-12-18,net_banking,pending
TXN000599,CUST00020,Ola,12011.87,2026-03-28,upi,refund
TXN000600,CUST00321,Ola,5017.98,2025-09-24,credit_card,refund
TXN000601,CUST00439,Ola,11979.33,2026-06-09,credit_card,pending
TXN000602,CUST00356,BigBasket,21787.79,2025-11-02,cash,pending
TXN000603,CUST00614,Paytm Mall,1907.05,2025-12-25,cash,pending
TXN000604,CUST00669,Amazon,9406.48,2025-08-07,upi,pending
TXN000605,CUST01017,BigBasket,12803.96,2025-10-25,cash,cancelled
TXN000606,CUST01004,Ola,8486.35,2025-11-25,net_banking,refund
TXN000607,CUST00270,BigBasket,21043.2,2025-09-21,upi,pending
TXN000608,CUST00631,Uber,3169.62,2026-04-02,upi,pending
TXN000609,CUST00572,Flipkart,4050.11,2025-07-14,cash,pending
TXN000610,CUST00190,Flipkart,5100.49,2026-03-20,debit_card,failed
TXN000611,CUST00286,Swiggy,5739.2,2026-06-11,net_banking,pending
TXN000612,CUST00815,Flipkart,1827.37,2025-12-03,cash,refund
TXN000613,CUST01000,Flipkart,13317.07,2026-06-13,net_banking,refund
TXN000614,CUST00404,Amazon,9694.49,2025-11-28,cash,pending
TXN000615,CUST00391,Paytm Mall,6475.72,2026-01-01,debit_card,pending
TXN000616,CUST00137,BigBasket,12364.97,2026-01-01,upi,pending
TXN000617,CUST00448,Uber,21665.19,2025-08-24,cash,pending
TXN000618,CUST00677,Myntra,5865.75,2026-03-20,upi,cancelled
TXN000619,CUST00345,Amazon,2233.17,2025-10-08,cash,pending
TXN000620,CUST00550,Paytm Mall,5508.0,2026-02-01,net_banking,pending
TXN000621,CUST00415,Flipkart,7934.39,2025-07-27,upi,failed
TXN000622,CUST00723,Amazon,22213.93,2026-02-26,net_banking,pending
TXN000623,CUST00408,Reliance Digital,6188.2,2026-04-16,cash,pending
TXN000624,CUST00407,Paytm Mall,3213.06,2025-07-29,net_banking,pending
TXN000625,CUST00747,Zomato,7120.12,2026-06-07,cash,refund
TXN000626,CUST00656,Uber,11412.21,2026-02-26,credit_card,pending
TXN000627,CUST00783,Ola,9481.09,2025-09-08,net_banking,refund
TXN000628,CUST00219,Flipkart,20829.8,2026-03-10,cash,failed
TXN000629,CUST00500,Uber,2226.66,2025-11-26,net_banking,failed
TXN000630,CUST01006,Paytm Mall,24079.06,2025-11-28,debit_card,pending
TXN000631,CUST00285,Uber,24986.87,2026-01-05,net_banking,pending
TXN000632,CUST00580,Reliance Digital,14413.66,2025-07-27,credit_card,pending
TXN000633,CUST00431,Flipkart,21858.85,2025-09-22,debit_card,pending
TXN000634,CUST00886,Amazon,6866.86,2026-05-23,upi,pending
TXN000635,CUST00929,Uber,15941.48,2025-12-02,upi,failed
TXN000636,CUST00199,Flipkart,6467.69,2025-08-31,cash,pending
TXN000637,CUST01019,Paytm Mall,105.6,2025-08-27,cash,pending
TXN000638,CUST00323,Zomato,17389.32,2025-08-20,credit_card,pending
TXN000639,CUST00521,Zomato,7956.51,2026-02-22,credit_card,pending
TXN000640,CUST00638,Swiggy,7578.45,2025-08-21,upi,pending
TXN000641,CUST00412,Ola,6659.03,2025-11-25,credit_card,failed
TXN000642,CUST00739,Myntra,7824.98,2025-06-15,cash,pending
TXN000643,CUST00105,BigBasket,2884.86,2025-08-31,credit_card,pending
TXN000644,CUST00485,Zomato,3421.63,2026-02-05,debit_card,pending
TXN000645,CUST00690,Flipkart,20819.88,2026-02-14,net_banking,pending
TXN000646,CUST01050,Zomato,14143.77,2025-10-17,upi,pending
TXN000647,CUST00327,Ola,9170.49,2026-02-17,upi,pending
TXN000648,CUST00005,BigBasket,10392.32,2026-03-02,debit_card,pending
TXN000649,CUST00128,BigBasket,17409.32,2025-10-15,cash,pending
TXN000650,CUST00592,Zomato,2873.22,2025-07-26,cash,pending
TXN000651,CUST00738,Ola,11165.26,2026-06-03,debit_card,pending
TXN000652,CUST00342,Amazon,6143.19,2025-10-13,net_banking,pending
TXN000653,CUST00366,Reliance Digital,13806.15,2026-06-07,upi,pending
TXN000654,CUST00348,Reliance Digital,14758.27,2026-03-20,cash,pending
TXN000655,CUST00612,Zomato,20030.98,2025-08-28,cash,cancelled
TXN000656,CUST00917,Uber,12731.58,2025-10-25,credit_card,failed
TXN000657,CUST00899,Reliance Digital,17272.36,2026-05-12,debit_card,pending
TXN000658,CUST00656,Zomato,19800.17,2026-03-31,credit_card,failed
TXN000659,CUST00911,Paytm Mall,11640.43,2025-09-06,credit_card,pending
TXN000660,CUST00661,Myntra,9641.0,2026-04-26,net_banking,pending
TXN000661,CUST00350,Flipkart,1886.39,2025-10-17,cash,pending
TXN000662,CUST00846,Flipkart,17616.69,2025-07-02,upi,pending
TXN000663,CUST01045,BigBasket,4132.1,2025-07-20,net_banking,failed
TXN000664,CUST00724,Swiggy,16421.68,2025-11-29,net_banking,cancelled
TXN000665,CUST00885,Uber,17593.35,2026-03-08,debit_card,cancelled
TXN000666,CUST00855,Uber,24932.56,2025-09-30,credit_card,cancelled
TXN000667,CUST00719,Paytm Mall,14469.88,2025-11-21,net_banking,pending
TXN000668,CUST00702,Ola,13558.88,2025-08-30,credit_card,pending
TXN000669,CUST00839,Ola,22570.99,2025-11-17,cash,pending
TXN000670,CUST00790,Zomato,23495.19,2026-02-19,credit_card,completed
TXN000671,CUST00644,Ola,23327.73,2025-10-18,net_banking,refund
TXN000672,CUST00001,Ola,11654.04,2026-01-08,upi,failed
TXN000673,CUST00831,Uber,7269.18,2026-02-23,credit_card,pending
TXN000674,CUST00559,Swiggy,3217.88,2026-03-31,net_banking,cancelled
TXN000675,CUST00313,Zomato,7211.43,2025-12-03,upi,pending
TXN000676,CUST00238,Reliance Digital,11136.06,2026-02-24,credit_card,pending
TXN000677,CUST00259,Paytm Mall,7288.05,2025-10-14,upi,pending
TXN000678,CUST00457,Ola,22637.25,2026-01-18,cash,cancelled
TXN000679,CUST00065,Ola,15052.54,2025-09-13,credit_card,pending
TXN000680,CUST00324,Reliance Digital,577.84,2025-07-20,upi,pending
TXN000681,CUST00766,BigBasket,19945.03,2025-11-14,net_banking,pending
TXN000682,CUST00922,Swiggy,1153.64,2026-02-15,credit_card,pending
TXN000683,CUST00241,Reliance Digital,6407.8,2025-12-13,net_banking,pending
TXN000684,CUST00334,Swiggy,2251.44,2025-08-15,upi,pending
TXN000685,CUST00936,BigBasket,6987.16,2025-11-03,credit_card,pending
TXN000686,CUST00421,Reliance Digital,8482.57,2026-01-08,cash,failed
TXN000687,CUST00112,Paytm Mall,16248.92,2025-10-29,credit_card,pending
TXN000688,CUST00439,Amazon,23501.71,2025-12-20,credit_card,pending
TXN000689,CUST00765,Reliance Digital,23686.48,2026-06-04,cash,pending
TXN000690,CUST00449,Myntra,7171.7,2026-05-26,debit_card,pending
TXN000691,CUST00563,Swiggy,2231.1,2026-03-21,cash,pending
TXN000692,CUST00461,Paytm Mall,5201.54,2026-06-07,credit_card,pending
TXN000693,CUST00217,BigBasket,22957.01,2025-07-09,cash,pending
TXN000694,CUST00213,Amazon,2170.65,2026-02-18,net_banking,pending
TXN000695,CUST00539,Ola,2634.48,2026-04-03,net_banking,pending
